,Content,Label
78,"Stefanini, Inc
3.7
Software Engineer
Dallas, TX
Employer Provided Salary:$190K - $200K

 Stefanini is looking for Software Engineer in Dallas, TX

For quick Apply, please reach out to Ravi Singh- call: (248) 213-3610 / email: Ravi.Singh@stefanini.com

Duties:
Developer Experience:
Developer Experience is a pillar that was formed specifically to deliver the first tenet of Core Engineering Strategy
Provide the best possible developer experience - modern, intuitive, seamless and one that enables engineers to deliver innovative technology solutions for their business in a compliant and efficient way.
What We Do:
At Client, our Engineers don't just make things - we make things possible.
Change the world by connecting people and capital with ideas.
Solve the most challenging and pressing engineering problems for our clients.
Join our engineering teams that build massively scalable software and systems, architect low latency infrastructure solutions, proactively guard against cyber threats, and leverage machine learning alongside financial engineering to continuously turn data into action.
Create new businesses, transform finance, and explore a world of opportunity at the speed of markets.
Engineering, which is comprised of our Technology Division and global strategists groups, is at the critical center of our business, and our dynamic environment requires innovative strategic thinking and immediate, real solutions.
Want to push the limit of digital possibilities? Start here.
Who We Look For:
Client's Engineers are innovators and problem-solvers, building solutions in risk management, big data, mobile and more.
We look for creative collaborators who evolve, adapt to change and thrive in a fast-paced global environment.
We are looking for a Software Engineer to join the CI CD team in Dallas, Texas.
Our team members are software engineers who share a passion for developer experience and resilience engineering; who want to build robust control solutions and who understand the need for platforms that can achieve leverage across the enterprise.
Responsibilities:
Hands-on role developing software and functionality to be used across the firm
Produce high quality software - tested, conformant to engineering best practices, and exposes the principles that QAE upholds
Collaborate with engineers from application and risk teams to design new features
Ability to work effectively as part of a diverse multi-disciplined team
Design component, as well as integration architecture for large scale distributed applications
Engage with internal development teams to provide timely end-to-end delivery of appropriate platform solutions
Follow best practices throughout the SDLC process
Passionate about managing operational risk
Motivated, self-organized and have good time & work management skills
Have an analytical mindset, with the confidence and ability to communicate ideas clearly and concisely
Ability to gather requirements, design and build functionality



Skills And Experience We Are Looking For:
Experience working with Java is a plus.
The ability to communicate technical concepts effectively, both in writing and orally, as well as the interpersonal skills required to collaborate effectively with colleagues across diverse technology teams
Proficiency in designing, developing and testing cross-platform software; willingness to learn and adopt new languages as necessary
Experience developing, deploying and supporting software across the full Continuous Delivery life-cycle
The ability to understand and effectively debug both new and existing software
Familiarity with continuous integration, deployment pipelines, monitoring solutions
Education:
Bachelor's Degree required",glassdoor
79,"State Farm
3.7
Software Engineer - Big Data Developer
Dunwoody, GA
$82K - $120K (Glassdoor est.)

 Overview:
We are not just offering a job but a meaningful career! Come join our passionate team!

As a Fortune 50 company, we hire the best employees to serve our customers, making us a leader in the insurance and financial services industry. State Farm embraces diversity and inclusion to ensure a workforce that is engaged, builds on the strengths and talents of all associates, and creates a Good Neighbor culture.

We offer competitive benefits and pay with the potential for an annual financial award based on both individual and enterprise performance. Our employees have an opportunity to participate in volunteer events within the community and engage in a learning culture. We offer programs to assist with tuition reimbursement, professional designations, employee development, wellness initiatives, and more!

Visit our Careers page for more information on our benefits, locations and the process of joining the State Farm team!
Responsibilities:
HYBRID: Qualified candidates in or near the locatin below should plan to spend time working from home and some time working in the office as part of our hybrid work environment.
Location: Dunwoody, GA

The Enterprise Technology Artificial Intelligence (AI) Machine Learning (ML) Tooling team supporting the Machine Learning Platform is looking for a software developer to continue building out and supporting the proliferation of models at State Farm. Our team thinks from the customer’s perspective and is delivering innovative and cutting-edge technology solutions. This position will play a key role in taking machine learning to new heights.

The work of a Software Developer – Big Data Development can include the following:
Develops scripting and components to support continuous integration and delivery pipelines
Analyzes technical and business requirements to develop a systems solution that aligns with enterprise best practices including user experience and accessibility
Utilizes agile software development practices, secure coding practices, code reviews, and software architecture
Experience working with multiple platforms
Uses knowledge of distributed computing techniques to design, develop and test scalable applications that operate on large volume datasets.
Writes ad-hoc scripts and queries, schedules batch jobs and develops real-time streaming applications and monitors
Utilizes agile software development practices, secure coding practices, code reviews, and software architecture
Qualifications:
We Are Looking for Candidates With:
Experience with Python is preferred.
Experience with Amazon Web Services (AWS) cloud services experience, such as Kinesis, Athena, Glue, EMR, Quicksight, Redshift, as well as Terraform.
Amazon Web Services (AWS) Certifications a plus.
Experience using Big Data based applications/tooling/languages such as Hadoop.
GIT, Version One, and Microsoft Teams collaboration tools.
Experience participating in agile sprint and program increment planning
Ability to learn new skills quickly and be self-taught in this area of fast changing technology.
Ability to quickly adapt to a changing and fast-paced agile development environment
A proven willingness to learn and use new technologies.
Experience with API web services development is desired
In addition to the core Big Data Developer languages listed above, preference will be given to the following (listed in alphabetical order):
Puppet
SQL
*****Applicants are required to be eligible to lawfully work in the U.S. immediately; employer will not sponsor applicants for U.S. work authorization (e.g. H-1B visa) for this opportunity*****",glassdoor
80,"Lincoln Financial
3.6
Data/ETL Developer
Fort Wayne, IN
Employer Provided Salary:$55K - $104K

 Date: Oct 3, 2022
Primary Location: Fort Wayne, IN, US
Company: Lincoln Financial
Alternate Locations: Work from Home

Work Arrangement: Work from Home

Relocation assistance:: is not available for this opportunity.

Pay Range: $55,201 - $103,600

Bonus Potential: 5%

Requisition #: 69110

The Role at a Glance:
We are hiring a Data/ETL Developer for our Annuities IT team to work REMOTELY!

Background Details:
This is a great opportunity to join the growing Annuities IT organization at Lincoln Financial Group! You’ll be part of a team building next generation application solutions to help our customers achieve their financial goals and objectives. This position will consult, analyze, design and develop software for our Data & Analytics platform leveraging industry leading Big Data tools on AWS Cloud to deliver capabilities and features supporting end user and back-end system needs.
What you'll be doing:
Participates in analysis, design, and ETL development as part of Agile / Scrum Develop Team
Understands data mapping and data modeling methodologies including normal form, star, and snowflake to reduce data redundancy and improve data integrity.
Performs technical tasks including estimating, analysis, technical requirements, design, construction and unit & integration testing following SDLC.
Maintains knowledge on current and emerging developments/trends for assigned area(s) of responsibility, assesses the impact, and collaborates with Scrum Team and Leadership to incorporate new trends and developments in current and future solutions
Participates and enhances organizational initiatives by positively influencing and supporting change management and/or departmental/enterprise initiatives within assigned area(s) of responsibility
What we're looking for:
4 year/Bachelor's degree or equivalent work experience (4 years experience inlieu of Bachelors)
Degree in Computer Science, Computer Information Systems, Information Technology or Computer Engineering strongly preferred
1 - 3+ Years experience in application development that directly aligns with the specific responsibilities for this position (Required )
Experience developing data movement and engineering applications and worked on integrating disparate systems using ETL following SDLC and/or Agile methodologies
Experience in ETL application development that directly aligns with the specific responsibilities for this position
experience in Big Data Management Solutions (AWS Glue/Python and/or Informatica) on AWS Cloud
Experience writing Unix/Linux or Windows Scripts in tools such as Python, PERL, Shell script, etc.
Experience working on Elastic Map Reduce using AWS Cloud services to process large data workloads
Experience in Informatica PowerCenter (or comparable tool) developing ETL mappings using Designer, Workflow Manager, Workflow Monitor, and Repository Manager
Experience with Architecture Design and Data Modeling
Experience in scheduling jobs using Autosys (or comparable distributed scheduler), building and maintaining Dev/Ops CICD pipelines
Big Data – NO SQL Modeling, Hive, HBase, Pig, Cassandra, MongoDB, Redshift utilizing AWS Services and integrating data on cloud is a plus
AWS Certifications (Developer or Data Analytics) a plus
Experience
What’s it like to work here?
At Lincoln Financial Group, we love what we do. We make meaningful contributions each and every day to empower our customers to take charge of their lives. Working alongside dedicated and talented colleagues, we build fulfilling careers and stronger communities through a company that values our unique perspectives, insights and contributions and invests in programs that empower each of us to take charge of our own future.

What’s in it for YOU:
A clearly defined career framework to help you successfully manage your career
Leadership development and virtual training opportunities
PTO/parental leave
Competitive 401K and employee benefits
Free financial counseling, health coaching and employee assistance program
Tuition assistance program
A leadership team that prioritizes your health and well-being; offering a remote work environment and flexible work hybrid situations
Effective productivity/technology tools and training

Work Arrangement
Work from Home : Employees will work from home and are not required to work in a Lincoln office on a regular basis.

Lincoln will evaluate the following when setting the successful candidate's wage rate:
Prior work or industry experience.
Education level to the extent education is relevant to the position.
Unique skills

About The Company
Lincoln Financial Group, a Fortune 200 company with over 10,000 employees, provides advice and solutions that help empower Americans to take charge of their financial lives with confidence. Our core business areas — Life Insurance, Annuities, Retirement Plan Services and Group Protection — focus on supporting, preserving and enhancing over 17 million customer’s lifestyles and retirement outcomes.

Headquartered in Radnor, Pennsylvania, Lincoln Financial Group is the marketing name for Lincoln National Corporation (NYSE: LNC) and its affiliates. The company had $324 billion in end-of-period account values as of June 30, 2021.

Ranked one of the Best Large Employers in America and Best Employers for Women by Forbes magazine as well as one of Newsweek’s Most Responsible Companies, Lincoln Financial Group makes a serious investment in our employees’ futures through a broad range of wealth accumulation and protection plans, health and wellness programs, and career development resources designed to help each individual reach their personal and professional goals.

Lincoln is committed to creating a diverse and inclusive environment and is proud to be an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, disability, age, or veteran status.

Lincoln Financial Group is a committed corporate citizen included on major sustainability indices including the Dow Jones Sustainability Index North America and FTSE4Good. Dedicated to diversity and inclusion, we earned perfect 100 percent scores on the Corporate Equality Index and the Disability Equality Index. Follow us on Facebook, Twitter, LinkedIn, and Instagram.

Be Aware of Fraudulent Recruiting Activities
If you are interested in a career at Lincoln, we encourage you to review our current openings and apply on our website. Lincoln values the privacy and security of every applicant and urges all applicants to diligently protect their sensitive personal information from scams targeting job seekers. These scams can take many forms including fake employment applications, bogus interviews and falsified offer letters.
Lincoln will not ask applicants to provide their social security numbers, date of birth, bank account information or other sensitive information in job applications. Additionally, our recruiters do not communicate with applicants through free e-mail accounts (Gmail, Yahoo, Hotmail) or conduct interviews utilizing video chat rooms. We will never ask applicants to provide payment during the hiring process or extend an offer without conducting a phone, live video or in-person interview. Please contact Lincoln's fraud team at fraudhotline@lfg.com if you encounter a recruiter or see a job opportunity that seems suspicious.

Additional Information
This position may be subject to Lincoln’s Political Contribution Policy. An offer of employment may be contingent upon disclosing to Lincoln the details of certain political contributions. Lincoln may decline to extend an offer or terminate employment for this role if it determines political contributions made could have an adverse impact on Lincoln’s current or future business interests, misrepresentations were made, or for failure to fully disclose applicable political contributions and or fundraising activities.

Any unsolicited resumes/candidate profiles submitted through our web site or to personal e-mail accounts of employees of Lincoln Financial Group are considered property of Lincoln Financial Group and are not subject to payment of agency fees.

Lincoln Financial Group (“LFG”) is an Equal Opportunity employer and, as such, is committed in policy and practice to recruit, hire, compensate, train and promote, in all job classifications, without regard to race, color, religion, sex (including pregnancy), age, national origin, disability, sexual orientation, gender identity and expression, Veteran status, or genetic information. Applicants are evaluated on the basis of job qualifications. If you are a person with a disability that impedes your ability to express your interest for a position through our online application process, or require TTY/TDD assistance, contact us by calling 260-455-2558.",glassdoor
81,"GDK SERVICES
Backend Developer
Middletown, NJ
Employer Provided Salary:$55.00 - $60.00 Per Hour

 Role: Backend Developer- C with Unix exp
Long term contract
Remote
Client: AT&T
Operations support for a major Telecommunications provide. The project will deliver migration support from legacy systems focused on operations support.
Backend Developer on a fraud application and case management system that detects different fraud types by correlating customer call usage, billing account data, and equipment data based on complex fraud scenarios. Scope of responsibilities include migration off the current Data Center and a Unix and Linux migration including port functionality.
Responsibilities:
General Tasks:
Customer data migration
Unix to Linux migration
Implement new Python programs and Shell Scripts
Part of a technology refresh to get off current legacy systems
Mandatory Skills Description:
Unix generalist
Linux Redhat
Shell Scripting (kshell)
C
Apache Web Server
PHP
MySQL
Databases and data storage
Big Data / Hadoop
Snowflake
Nice-to-Have Skills:
Git
Azure
Palantir
Job Type: Full-time
Pay: $55.00 - $60.00 per hour
Schedule:
8 hour shift
COVID-19 considerations:
Mask Mandatory
Experience:
AWS: 6 years (Preferred)
ASP.NET: 6 years (Preferred)
APIs: 6 years (Preferred)
Work Location: On the road",glassdoor
82,"Emergent Software
4.6
Java Developer
Remote
Employer Provided Salary:$80K - $120K

 ** This is a direct-hire opportunity with our client and is fully remote (indefinitely). Candidates must be able to work in the US without sponsorship.**
Our client is looking add a mid-level Java Developer to their team to assist in building 2.0 of their platform. You will provide technical expertise and support in the design, development, implementation, and testing of this new platform. You will also participate in and/or direct major deliverables of projects through all aspects of the SDLC which includes scope/work estimation, architecture/design, coding for back-end, and unit testing.
Primary Responsibilities:
Lead the development efforts to create platform 2.0
Software programming using Java, Python, and SpringBoot, engaging with PostGRES SQL Databases; in a microservices architecture
Ability to think big picture and solution for customers, to proactively anticipate problems, be customer-centric in our development and design, and be open-minded to different solutions for achieving a development milestone
Clearly document processes, methodologies, and tools used
Experience Required:
B.S. in relevant technical degree
Experienced (at least 3-5 years) with Java, Python, Spring Boot, and microservices framework
Experienced with scripting languages (Python)
Experienced with writing complex SQL queries and analysis of data correlations
Experienced with PostgreSQL
Ability to work independently and integrate with other team members
Project management skills, to scope out timeline, methodology, and deliverables for development, testing, and integration into the platform
Excellent communication skills (written and verbal)
Our Vetting Process
At Emergent Software, we work hard to find the software engineers who are the right fit for our clients. Here are the steps of our vetting process for this position:
Application (5 minutes)
Online Assessment (40 minutes)
Initial Phone Interview (30-45 minutes)
1-2 Interviews with the Client
Job Offer!
Job Type: Full-time
Pay: $80,000.00 - $120,000.00 per year
Benefits:
401(k)
401(k) matching
Dental insurance
Flexible schedule
Flexible spending account
Health insurance
Health savings account
Life insurance
Paid time off
Parental leave
Professional development assistance
Vision insurance
Schedule:
8 hour shift
Monday to Friday
Work Location: Remote",glassdoor
83,"CapB InfoteK
Hadoop Big Data Developer
Cary, NC
$88K - $120K (Glassdoor est.)

 JOB DESCRIPTION: ""Spark, Scala/Python, HIVE, Hadoop, BIGDATA developer with Exposure to Cloud (Azure Preferably).

4-5 Years of experience in Building and Implementing data ingestion and curation process developed using Big data tools such as Spark (Scala/python), Hive, Spark, HDFS, Sqoop, Hbase, Kerberos, Sentry and Impala etc.
Ingesting huge volumes data from various platforms for Analytics needs and writing high-performance, reliable and maintainable ETL code Strong SQL knowledge and data analysis skills for data anomaly detection and data quality assurance.
.Hands on Experience on writing shell scripts. Complex SQL queries, Hadoop commands and Git.4
Good Hands-on creating Database, Schemas, Hive tables (External and Managed) with various file formats (Orc, Parquet, Avro and Text etc.), Complex Transformations, Partitioning, bucketing and Performance optimizations.
.Recent Exposure to Cloud will be a good to have. Azure will be preferred.6.Spark
Complex transformations, data frames, semi-structured data, utilities using spark, Spark Sql and spark configurations.7.Proficiency and extensive Experience with Spark & Scala/Python and performance tuning is a MUST.
Monitoring performance of production jobs and advising any necessary infrastructure changes.
.Ability to write abstracted reusable code components.
.Code versioning experience using Bitbucket and CI/CD pipe line.",glassdoor
84,"Snowflake
4.3
Software Engineer
San Mateo, CA
$124K - $172K (Glassdoor est.)

 We’re at the forefront of the data revolution, committed to building the world’s greatest data and applications platform. Our ‘get it done’ culture allows everyone at Snowflake to have an equal opportunity to innovate on new ideas, create work with a lasting impact, and excel in a culture of collaboration.
As an engineer in the DPE (Developer Productivity Engineering) team, you will be working on challenging problems building cutting edge infrastructure and tools for Snowflakes around the globe. Our mission is to provide a highly trusted and simple way for Snowflakes to deliver high quality products to our customers at scale. This is an opportunity to have a big impact and break new ground in cross-cloud development.
AS A SOFTWARE ENGINEER - DPE AT SNOWFLAKE YOU WILL PERFORM ONE OR MORE OF THE FOLLOWING
:
Build the next generation scalable and reliable continuous integration system scaling to hundreds of thousands of nodes
Build systems to provide high fidelity developer environments across multiple cloud providers
Build excellent tools for code search, static and dynamic analysis, fast builds and distributed system debugging
Build highly intuitive, self-service interfaces for developer environments, builds, and tests in the end-to-end development lifecycle
OUR IDEAL SOFTWARE ENGINEER - DPE WILL HAVE
:
A strong desire and passion for automation and developer productivity
Experience in distributed systems and systems engineering
Experience in one or more of the following: intelligent test selection, continuous integration infrastructure, enterprise build systems (e.g. Bazel or Gradle), web service APIs, IDE plugins, command-line tool development, web UI development, static and dynamic code analysis
Strong working knowledge of software engineering best practices: unit testing, code reviews, design documentation, operational readiness, etc.
Excellent debugging and troubleshooting skills, especially in a cloud environment.
Great communication skills, both verbal and written, and an interest in working with a diverse set of peers and external developers.
Genuine enjoyment of the art of building great software, and a love of learning new things.
B.S. or M.S. in Computer Science equivalent majors or above.
WHY JOIN THE ENGINEERING TEAM AT SNOWFLAKE? BUILDING NEW ENTERPRISE TECHNOLOGIES IS COMPLEX, AND OUR ENGINEERING TEAM SURMOUNTS THE OBSTACLES. AS A MEMBER OF OUR TEAM, YOU WILL :
Build an industry-leading developer platform that customers love.
Solve challenging technical problems related to security, parallel and distributed systems, programming, resource management, large-scale system maintenance, and more!
Learn about and contribute to:
Super-robust and secure enterprise SaaS platform that services hundreds of customers and millions of complex queries daily.
Highly-scalable and reliable data processing platform that runs on hundreds and thousands of machines.
User interfaces bridging the enterprise world with the consumer experience.
Join a world-class team of both industry veterans and rising stars.
Snowflake is growing fast, and we’re scaling our team to help enable and accelerate our growth. We are looking for people who share our values, challenge ordinary thinking, and push the pace of innovation while building a future for themselves and Snowflake.
How do you want to make your impact?",glassdoor
85,"Computershare
3.5
SQL Developer
Greenwood Village, CO
Employer Provided Salary:$90K - $125K

 Location: 100% Remote – US Wide
Work from the comfort of your own home! This is a remote position for candidates based anywhere in the United States.

We give you a world of potential
Computershare has an exciting opportunity for a permanent full-time SQL Developer to join our Computershare Corporate Trust (CCT) Technology team based in the US.
There are a few things that make this opportunity truly fantastic:
We work in a fun and collaborative team environment
We offer continuous learning and education opportunities and put emphasis on continued improvement and growth.
Enjoy flexibility with the hours that you work, ensuring that you can obtain the right work-life balance.
We offer a competitive total compensation package, with further details found below.

A role you will love
As a SQL Developer, you will create SQL Server Reporting Services, SQL Server Integration, Services, and stored procedures for a .NET ASP based application. You will be part of an engineering team that focuses on technical solutions related to physical and electronic document management. You will interact with technical delivery partners and be responsible for delivery in an Agile framework.
Other key responsibilities include:
Apply knowledge of standards, policies, best practice and organisational structure so that you can work both independently and collaboratively within your team and with key stakeholders.
Provide informal guidance and share knowledge with colleagues to enable them to contribute to the team’s objectives.
Ensure the quality of tasks, services and information provided by your team – through the quality of your own work and the support you provide to others - to ensure that your team delivers high-quality, maintainable software which adheres to internal standards and policies.
Support the evaluation and resolution of technical challenges and blockers to minimise their impact on the team’s delivery and/or supported products.
Identify and support improvements and innovation in technologies/practices within your team that would benefit the business e.g. efficiency in the software development process or improved customer experience.

What will you bring to the role?
Minimum of 3 years of experience in database development, ideally MS SQL Server, for both OLTP and OLAP, including data modelling, SQL/T-SQL, performance tuning and trouble-shooting.
Skilled in high-level development languages, such as .Net, Java, Python, etc.
Experience of Scripting in Microsoft and/or Linux environments.
Collaborates and communicates well, builds great working relationships, influences others, challenges effectively and responds well to challenge from others, shares information and ideas with others, has good listening skills.

A company to be proud of
Computershare (ASX:CPU) is a world leader in financial administration with over 14,000 employees across 21 different countries delivering expertise to over 40,000 clients. At Computershare, it’s more than just a job, our open and inclusive culture means that we will help you to grow, to move forward and make the most of the world of opportunities we have available. With infinite possibilities, we could take you anywhere.

Rewards designed for you
Employee Share Plan. Set aside salary to purchase shares in our company and you’ll increase your investment when you receive a generous company contribution towards additional shares.
Health and Wellbeing. Our health and wellbeing rewards can be tailored to support you and your family.
Save for Your Future. We will support you along your retirement savings journey.
Paid time away from work. Our employees enjoy a competitive paid time off package, including a day each year to volunteer time for a good cause that is important to you.
Employee Discounts. We’ve partnered with other organisations to offer you extra savings. Enjoy discounts with banks, car manufacturers, on flights, accommodation, and days out as well as with many big brand shops.
Extra Rewards. From tuition reimbursement to cash bonus recruitment referral programs, our comprehensive benefits package offers a multitude of options.
Compensation. $90,000 - $125,000 per year USD.

A diverse and inclusive place to work
Computershare celebrates the diversity of our people, and we welcome applications from everyone.
We believe that having a culture of inclusion is essential in delivering good results. Attracting, retaining, and developing a diverse workforce where employees feel valued, respected, and empowered allows people to reach their full potential. As a business this diversity helps us to better reflect and understand our customers’ needs to allow us to drive better outcomes.
We are happy to accommodate individual needs during your application journey. If you require disability accommodations or adjustments, please email us at TalentAcquisition@computershare.com detailing your requirements and contact information.
Computershare is an equal opportunity employer. Qualified applicants will receive consideration for employment regardless of race, color, religion, sex, sexual orientation, gender identity or expression, national or ethnic origin, age, disability, protected veteran status, or other characteristics protected by applicable law.

Covid-secure
We’ve kept our business running during the pandemic by moving most of our employees to remote working, and by creating and maintaining a safe environment for those people who need to be in the office. We carefully limit the amount of people at our locations and ensure that those who cannot work remotely are kept safe with proper distancing and protective equipment. In most circumstances we are currently performing all interviews, assessments, and background checks online to ensure the safety of everyone involved. Should you be successful in securing a role and it can be performed from home, we will arrange for equipment to be sent to you and your onboarding and training will be provided remotely.

#CPUIT #-LI-Remote #LI-Remote",glassdoor
86,"Mindtree Limited
4.0
Big Data Developer
Dallas, TX
Employer Provided Salary:$110K - $120K

 Job Description:
Minimum experience of 6 years working as a Bigdata developer
Ability to develop data integration and transformation code pipelines in object-oriented scripting language: PySpark Python in Spark
Experience in Teradata and in data migration projects preferably from Teradata to Cloud
Hands on experience in Azure Cloud components such as Azure Data Factory, Azure Logic apps service, Data Bricks, AKS, Azure devops or any Cloud technologies
Strong skill in understanding database architecture, data models and writing complex SQL queries code
Hands on experience with integration of different data sources (Files, DBs, APIs)
Ability to work with large volume of data sets in performing data ingestion, loading, transformation and aggregation
Knowledge of various ETL techniques
Experience with data pipeline and workflow management tools Azure DevOps
Strong analytic skill to work with unstructured data
Experience working with Agile team’s scrums.
Strong customer handling skills and communication skills
Ability to coordinate with globally located teams
Job Type: Full-time
Salary: $110,000.00 - $120,000.00 per year
Schedule:
8 hour shift
Dallas, TX 75201: Reliably commute or planning to relocate before starting work (Required)
Experience:
SQL: 4 years (Required)
Azure data factory: 2 years (Required)
Work Location: One location",glassdoor
87,"Zscaler
4.5
Data Engineer
San Jose, CA
$93K - $135K (Glassdoor est.)

 Company Description

Zscaler (NASDAQ: ZS) accelerates digital transformation so that customers can be more agile, efficient, resilient, and secure. The Zscaler Zero Trust Exchange is the company’s cloud-native platform that protects thousands of customers from cyberattacks and data loss by securely connecting users, devices, and applications in any location.
With more than 10 years of experience developing, operating, and scaling the cloud, Zscaler serves thousands of enterprise customers around the world, including 450 of the Forbes Global 2000 organizations. In addition to protecting customers from damaging threats, such as ransomware and data exfiltration, it helps them slash costs, reduce complexity, and improve the user experience by eliminating stacks of latency-creating gateway appliances.
Zscaler was founded in 2007 with a mission to make the cloud a safe place to do business and a more enjoyable experience for enterprise users. Zscaler’s purpose-built security platform puts a company’s defenses and controls where the connections occur—the internet—so that every connection is fast and secure, no matter how or where users connect or where their applications and workloads reside

Job Description

Position: Data Engineer
About the team: As part of the IT group, we are responsible for executing our enterprise data strategy which emphasizes data management maturity, fosters a robust data culture, and architects a best-in-class enterprise data platform. We have the ultimate goal to provide trusted data and insights at scale which enable corporate and functional data-driven decision making. We are fueled by organic innovation, internal collaboration and adoption of data visualization, data management, reporting automation, AI/ML and integration tools. We leverage best practices and alignment through our Enterprise Data Community to deliver speed to insight, scale, control and enablement. The team is distributed across the United States and India and is composed of data engineers, data analysts, visualization developers, and infrastructure specialists.
Responsibilities/What You’ll Do:
Collaborate with Data & Technical architects, integration and engineering teams to capture inbound/outbound data pipeline requirements, conceptualize and develop solutions
Support the evaluation and implementation of the current and future data applications/technologies to support the evolving Zscaler business needs
Collaborate with IT business engagement & applications engineer teams, enterprise data engineering and business data partner teams to identify data source requirements
Profile and quantify quality of data sources, develop tools to prepare data and build data pipelines for integrating into Zscaler’s data warehouse in Snowflake
Continuously optimize existing data integrations, data models and views while developing new features and capabilities to meet our business partners needs
Work with Principal Engineer/ Data Platform Lead to design and implement data management standards and best practices
Continue to learn and develop next generation technology/ data capabilities that enhance our data engineering solutions
Develop large scale and mission-critical data pipelines using modern cloud and big data architectures

Qualifications

Qualifications/Your Background:
3+ years of experience in data warehouse design & development
Strong experience in integrating internal and external business applications (salesforce, netsuite, google analytics etc) with cloud data platforms like Snowflake
Proficiency in SQL and ability to perform complex modeling with large volumes of data
Experience with Big Data technologies like Hadoop
Required Experience with any industry standard ETL & data integration platforms like Matillion, Workato, Dell Boomi
Experience with data orchestration to like Apache Airflow a plus
Experience with resolving workflow and data quality issues associated with production grade large scale cloud systems
Strong capacity to manage multiple projects simultaneously
Experience with Python, Dbt or similar a plus

Additional Information

All your information will be kept confidential according to EEO guidelines.
#LI-YC2
#LI-Remote
What You Can Expect From Us:
An environment where you will be working on cutting edge technologies and architectures
A fun, passionate and collaborative workplace
Competitive salary and benefits, including equity
Why Zscaler?

People who excel at Zscaler are smart, motivated and share our values. Ask yourself: Do you want to team with the best talent in the industry? Do you want to work on disruptive technology? Do you thrive in a fluid work environment? Do you appreciate a company culture that enables individual and group success and celebrates achievement? If you said yes, we’d love to talk to you about joining our award-winning team.

Additional information about Zscaler (NASDAQ: ZS ) is available at https://www.zscaler.com.
Zscaler is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.",glassdoor
