,Content,Label
132,"State of New Mexico
3.1
Data Analyst
Santa Fe, NM
Employer Provided Salary:$44K - $70K

 Salary
$21.13 - $33.81 Hourly
$43,954 - $70,326 Annually
This position is a Pay Band 65
Purpose of Position
Interviews are anticipated to be conducted within two weeks of closing date.
Why does the job exist?
This position will provide user support, quality assurance, and training for Early Childhood Education and Care Department employees and will be responsible for making and implementing recommendations regarding workflow, information governance, electronic records, and data management.
How does it get done?
As an acting liaison between Information Technology and end user groups, this position will assist with the design and implementation of data systems and data reports. It also communicates with multiple stakeholders in order to analyze business processes, policies, and procedures. This position will gather, analyze, define, and communicate business requirements. This position will perform user acceptance testing.
Who are the customers?
End users of the EPICS data system, as well as various internal and external entities that make data requests.
Ideal Candidate
The ideal candidate will have experience in the following area/field:
Data analysis
Data management
Business analysis
Customer service
Experience with state and/or federal policy, procedure, and regulation.
Minimum Qualification
Bachelor's Degree in Business Administration and two (2) years of experience in the procedures of business and management principles involved in strategic planning. Substitutions Apply. See Substitution Table below.
Substitution Table
These combinations of education and experience qualify you for the position:
Education
Experience
Education
Experience

1
High School Diploma or Equivalent
AND
6 years of experience
OR
High School Diploma or Equivalent
AND
6 years of experience

2
Associate's degree in the field(s) specified in the minimum qualification
AND
4 years of experience
Associate's degree or higher in any field
AND
6 years of experience

3
Bachelor's degree in the field(s) specified in the minimum qualification
AND
2 years of experience

4
Master's degree or higher in the field(s) specified in the minimum qualification
AND
0 years of experience

Education and years of experience must be related to the purpose of the position.
If Minimum Qualification requires a specific number of ""semester hours"" in a field (e.g. 6 semester hours in Accounting), applicants MUST have those semester hours in order to meet the minimum qualifications. No substitutions apply for semester hours.
Employment Requirements
Must possess and maintain a valid Driver's License. Pre-employment background investigation is required and is conditional pending results.
Working Conditions
State of New Mexico employees may be impacted by the Public Health Order dated August 12, 2022, which requires facilities licensed or certified by the Centers for Medicare and Medicaid Services (""CMS""), including all hospital types, long-term care facilities, nursing homes, hospice facilities and rehabilitation facilities, as well as assisted living facilities and adult day care settings, to adhere to all COVID-related requirements prescribed by CMS, including, but not limited to masking and staff vaccination.

In addition, employees working in State correctional facilities who have the potential for direct or indirect exposure to inmates are required to be vaccinated against COVID-19.

Work is performed in an office setting with exposure to Visual/Video Display Terminal (VDT) and extensive personal computer and phone usage. Some sitting, standing, bending and reaching may be required. Direct client interaction and some travel may be required.
Supplemental Information
Benefits:
Do you know what Total Compensation is? Click here
Agency Contact Information: Anthony Montano, (505) 372-8667, or by: Email
For information on Statutory Requirements for this position, click the Classification Description link on the job advertisement.
Bargaining Unit Position
This position is covered by a collective bargaining agreement and all terms/conditions of that agreement apply and must be adhered to.",glassdoor
133,"Spanidea Systems
3.9
Business Analyst
San Francisco, CA
Employer Provided Salary:$53K - $138K

 Role: Business Analyst
Location: San Francisco Bay Area, CA
Description:
Consolidate and analyze data leveraging multiple applications such as Excel, Tableau, and SQL to guide the business.
Develop process maps for customer experience and supporting business processes
Advise and inform management on contract negotiations with financial and technology partners
Create and manage rollout plans for several initiatives including preparing associated executive updates
Qualifications:
MInimum 3+ years’ experience in automotive, finance or business analytics.
Highly analytical mindset with competence in process mapping and project management
Entrepreneurial, out-of-the-box thinker who is intellectually curious with a strong work ethic
Education:
BA/BS degree required.
Job Types: Full-time, Contract
Salary: $52,926.72 - $138,417.41 per year
Schedule:
Monday to Friday
Work Location: Remote
Speak with the employer
+91 +1 (408) 877-3336",glassdoor
134,"University of Illinois
4.1
Data Analyst
Urbana, IL
$48K - $76K (Glassdoor est.)

 APPLY NOW
Data Analyst
AITS Admin
Posting Category:Hide",glassdoor
135,"NewYork-Presbyterian Hospital
4.1
Analyst Medical Data
Manhattan
$65K - $104K (Glassdoor est.)

 Location
New York, New York
Shift:
Day (United States of America)
Description:
Feel the Pride of a Mission-Driven Career
Medical Data Analyst – Central Billing Office
Join the patient-inspired team at NewYork-Presbyterian and bring new meaning to your career. See how the revenue cycle team in our Central Billing Office plays an active role in world-class care and caring. Thrive as a valued member of the team at New York’s #1-ranked hospital (U.S. News & World Report), and feel the pride of mission-driven achievement. Here, putting patients first is our mission, which means we stay committed to excellence in all aspects of our organization, including maintaining the accuracy and integrity of our medical records. And as we look to the promising future ahead, we seek talented professionals like you to help drive our financial growth while building on our reputation for excellence as one of the nation’s top-ranked hospitals.
Utilize your outstanding analytical skills and keen attention to detail to take on this important role, responsible for performing varied and complex diagnostic and procedural coding for patient records and optimizing of DRG assignment. In this role, you will support the Central Billing Office with various crucial functions like ensuring the complete, accurate, and timely coding and APC assignment. This position plays a key role in the efficient and effective financial operations of the hospital and helps make a life-changing difference.
Preferred Criteria
College degree
CCS or ART
EPIC

Required Criteria
High School Diploma
2-3 years medical record experience, preferably in an acute care, computerized environment;
1-2 years demonstrated coding experience
Demonstrated knowledge of ICD-10CM, HCPCS, and applicable DRG grouper coding schemes
Proficient computer skills, including experience with clinical information systems for accessing health information in an electronic environment
Good interpersonal and communication skills
Ability to distinguish colors to identify medical record numbers.
Join a healthcare system where employee engagement is at an all-time high. Here we foster a culture of respect, diversity, and inclusion. Enjoy comprehensive and competitive benefits that support you and your family in every aspect of life. Start your life-changing journey today.
__________________
2021 ""Employees' Choice Awards: Best Places to Work"" - Glassdoor
2021 "" Best Workplaces in Health Care & Biopharma"" - Fortune
2020 ""America's Best Employers in New York State"" - Forbes
2020 ""Working Mother 100 Best Companies"" - Working Mother
2020 ""Best Companies for Multicultural Women"" - Working Mother
2020 ""Best Workplace for Men in Nursing"" - American Association for Men in Nursing
Discover why at: nyp.org/careers
NewYork-Presbyterian Hospital is an equal opportunity employer.",glassdoor
136,"Disney General Entertainment Content
3.9
Data Analyst
Burbank, CA
$58K - $91K (Glassdoor est.)

 Job Summary:
The Data Analyst will assist in evolving all aspects of Disney General Entertainment (DGE) wide production-related talent data management and strategy that will influence and support on-demand reporting. Additionally, this position will be able to produce exploratory analysis and visualization. This role requires a strategic mind-set as well as analytical skills and the ability to apply those effectively to achieve results.
Responsibilities and Duties of the Role:
Work closely with teams across (DGE) to identify and establish contact with people to ensure obtainment of data in a timely manner and in accordance with specific guidelines.
Perform data entry work to place collected data into the company database, placing special emphasis on data integrity and accuracy.
Assess data to ensure its confidentiality and integrity is maintained throughout the time that it is in use.
Support new strategy, processes design, reporting, and communications.
Basic Qualifications
Demonstrable work experience with Airtable or other relational database solutions.
Intermediate to advanced Excel, familiarity with formulas and pivot tables.
Experience collecting, validating, and analyzing data. Must be able to manipulate data and summarize results.
Must have a passion for accuracy and a strong drive to create new processes and utilize tools that have yet to be explored; it is essential to be able to maintain a balance between the details and the larger picture.
Ability to manage multiple tasks with demonstrated ability to organize and schedule work effectively.
Preferred Qualifications
Experience in the technology industry, knowledge of data products
General knowledge of the entertainment landscape including development, current and production.
Required Education
Bachelor’s Degree",glassdoor
137,"Spectrum
3.3
Data & Reporting Analyst
Stamford, CT

 JOB SUMMARY
This position is responsible for managing specific data and reporting to better assist management in maximizing resources in various departments or lines of business. Responsible for creating and producing forecasts, reports, ad hoc requests, dashboards, etc. in order to provide insights to determine operational impact, trends, and opportunities.

MAJOR DUTIES AND RESPONSIBILITIES
Actively and consistently support all efforts to simplify and enhance the customer experience.

Conduct data analysis in support of a variety of analytic solutions.

Capture, develop, and document data definitions, business rules, and data quality requirements.

Integrate data from multiple sources to produce requested or required data elements.

Create and produce forecasts, reports, ad hoc requests, dashboards, etc.

Interpret data, analyze results, and provide insights to determine operational impact, trends, and opportunities.

Develop reports and deliverables for management and communicate with all levels of stakeholders.

Identify and define data quality improvements.

Create and maintain report forms and formats, information dashboards, data generators, canned reports and other end-user information portals or resources.

Ensure compliance with deliverable reporting requirements by performing quality data audits and analysis.

May create specifications for reports based on business requests.

Perform other duties as requested.

REQUIRED QUALIFICATIONS
Required Skills/Abilities and Knowledge
Ability to read, write, speak and understand English
Ability to prioritize and organize effectively
Ability to work independently, as well as in a collaborative and dynamic team environment
Ability to handle multiple projects and priorities
Ability to analyze and interpret data
Ability to quickly identify business problems/opportunities
Ability to communicate orally and in writing in a clear and straightforward manner
Ability to communicate with all levels of management and company personnel
Ability to manage multiple projects at one time
Ability to document, prepare and present data-driven presentations
Knowledge of software applications such as Word, Excel, etc.
Demonstrated knowledge of SQL

Required Education
Bachelor’s degree in business or related field or equivalent experience

Required Related Work Experience and Number of Years
Data analysis and reporting or related experience - 2+

PREFERRED QUALIFICATIONS
Preferred Skills/Abilities and Knowledge

Preferred Education

Preferred Related Work Experience and Number of Years

WORKING CONDITIONS
Office environment

PHYSICAL AND MENTAL REQUIREMENTS
Physical Requirements

Mental Requirements

EOE
Charter Communications is an Equal Opportunity Employer - Minority/Female/Veteran/Disability

#LI-RW1 BDA352 325346-2 325346BR",glassdoor
138,"QuinStreet
4.1
Data Analyst
Foster City, CA
$78K - $112K (Glassdoor est.)

 Powering Performance Marketplaces in Digital Media
QuinStreet is a pioneer in powering decentralized online marketplaces that match searchers and ""research and compare"" consumers with brands. We run these virtual- and private-label marketplaces in one of the nation's largest media networks.
Our industry leading segmentation and AI-driven matching technologies help consumers find better solutions and brands faster. They allow brands to target and reach in-market customer prospects with pinpoint segment-by-segment accuracy, and to pay only for performance results.
Our campaign-results-driven matching decision engines and optimization algorithms are built from over 20 years and billions of dollars of online media experience.
We believe in:
The direct measurability of digital media.
Performance marketing. (We pioneered it.)
The advantages of technology.
We bring all this together to deliver truly great results for consumers and brands in the world's biggest channel.
Job Category
As a key member of the Client Analytics team, you will be responsible for data-driven insights that enable QuinStreet's Marketing and Media teams to maximize profitability while developing customer relationships. You will gather, organize, and aggregate complex sets of data in order to produce meaningful business insight in areas such as ad network optimization, ad merchandising, marketing performance, quality monitoring, partner development, product testing, and more. You will also communicate your insights and findings to various members of our Client, Media, Analytics, and Executive teams.

Responsibilities
Leverage your analytical abilities to develop custom reports and marketing strategies.
Work closely with client managers to identify opportunities to optimize client campaigns and expand budgets.
Actively mine data from databases to develop business and predictive models using various statistical techniques.
Build complex and multi-layered forecasts in Excel and Tableau for business planning.
Support ongoing analysis and monitoring of key business KPIs.
Key liaison between business and technical resources in managing day to day data analytics.
Ensure data quality of external partners used to help drive decisions

Experience
Record of high academic achievement with a BS degree in Statistics, Economics, Engineering, Math/Science, or otherwise proven background in business/analytics. MS preferred.
3-4 years of work experience in data analytics/science.
Strong analytical mindset with a drive toward actionable insights from data.
Deep interest in online marketing and media industry. Industry experience a plus.
High internal motivation with ability to understand the full stack of product development.
Excellent problem-solving skills with the ability to apply the most efficient analytical tool for the business problem.
Willingness to initiate and own research, exploration, and analysis from start to finish for any business problem.
Good interpersonal skills and ability to remain focused-yet-flexible in a fast-paced internet company environment.
Proficiency in MS Excel, strong SQL, and working knowledge of or familiarity with database applications. (e.g., Python, R and Tableau)

#LI-REMOTE
QuinStreet is an equal opportunity employer. We do not discriminate on the basis of race, color, religion, national origin, pregnancy status, sex, age, marital status, disability, sexual orientation, gender identity or any other characteristics protected by law.",glassdoor
139,"Conduent
3.1
Business Analyst I
Remote
Employer Provided Salary:$55K - $75K

 Through our dedicated associates, Conduent delivers mission-critical services and solutions on behalf of Fortune 100 companies and over 500 governments – creating exceptional outcomes for our clients and the millions of people who count on them.
You have an opportunity to personally thrive, make a difference and be part of a culture where individuality is noticed and valued every day.
Internal Job Title
Are you inquisitive and like to solve problems?
Do you enjoy building and maintaining client relationships?
About the Role

The Business Analyst, position offers an exciting opportunity to help support our enterprise claims processing system. You must be detail-oriented with great communication skills, with willingness to learn about the Healthcare industry. Candidates should also be able to effectively multi-task while remaining flexible to changes in priorities and deadlines.
Responsibilities
Having research, and provide assistance in resolving software-related issues. Reporting client base systems functionality, and performance. able to do research, and provide assistance with experience resolving software-related issues.
Having to communicate clearly to customers resolutions of issues reported.
Having to report system functionality and performance by our client base.
Applying able to communicate progress and risks to the team lead.
Applying manipulates and/or transforms internal and external data in order to create actionable insight for stakeholders.
Approving and creating end-user documentation (e.g., user guides, process flow charts, training materials).
Being able to participate in regular meetings with customers. To establish relationships, work through reported issues, and discuss business processes.
Collaborating in regular meetings with customers to establish relationships, work through reported issues, and discuss business processes.
Being able to perform testing, changes, and or enhancements made to the system on an as-needed basis.
Requirements
Able to occasional travel to customer sites for observational or troubleshooting purposes
Flexible Working
At Conduent, we want you to be yourself. We recognize that everyone is different and that how people want to work and deliver at their best is different for everyone too.
In this role, you can expect the following working conditions:
Remote work: Enjoy the convenience of working from home and maximize your time by unplugging at the end of your work day.
Working For You
Perks and rewards designed for you:
Health and Welfare Benefits: Our health and welfare benefits can be tailored to fit you and your family's needs and start on the first day of employment.
Retirement Savings: We will support you as you save for your future.
Employee Discounts: We offer you access to a vast selection of global, national, and local discounts on merchandise, services, travel, and more.
Career Growth Opportunities: We help you thrive, so together, we can grow. We provide opportunities to advance your career with a vast portfolio of businesses and a global footprint.
Paid Training: Earn while you learn, and continue to grow with access to award-winning learning platforms throughout your Conduent career.
Paid time off: We provide attractive paid time off packages designed for you to enjoy your life away from work.
Great Work Environment: We are proud of our award-winning culture and the recognition we've received for our diversity efforts.
Join Us
At Conduent, we are one team, one mission. We understand that our success is directly related to the success of our associates. We strive to create a culture where you can:

Bring your authentic self to work
Grow and thrive, both personally and professionally
Make a difference with our clients, in our communities, and with the millions of people we support

When you join Conduent, you are engaged in creating the future - both our company's and your own. With more than 60,000 associates across 24 countries, we will provide you the opportunity to grow with a team of people who will challenge and inspire you
Conduent is an Equal Opportunity Employer and considers applicants for all positions without regard to race, color, creed, religion, ancestry, national origin, age, gender identity, gender expression, sex/gender, marital status, sexual orientation, physical or mental disability, medical condition, use of a guide dog or service animal, military/veteran status, citizenship status, basis of genetic information, or any other group protected by law.
People with disabilities who need a reasonable accommodation to apply for or compete for employment with Conduent may request such accommodation(s) by clicking on the following link, completing the accommodation request form, and submitting the request by using the ""Submit"" button at the bottom of the form. For those using Google Chrome or Mozilla Firefox please download the form first: click here to access or download the form. You may also click here to access Conduent's ADAAA Accommodation Policy.
The Colorado Equal Pay for Equal Work Act requires employers to disclose the following information. If the successful applicant will be required to perform work from a physical site outside Colorado, the following information may not apply.Actual salaries will vary and may be above or below the range based on various factors including but not limited to location, experience, and performance. In addition to base pay, this position, based on business need, may be eligible for a bonus or incentive. In addition, Conduent provides a variety of benefits to employees including health insurance coverage, voluntary dental and vision programs, life and disability insurance, a retirement savings plan, paid holidays, and paid time off (PTO) or vacation or sick time.For Colorado considerations only the estimated salary range is $55,158.00 - $75,050.00
At Conduent, we value the health and safety of our associates, their families and our community. Under our current protocols, we do not require vaccination against COVID for most of our US jobs, but may require you to provide your COVID vaccination status, where legally permissible.",glassdoor
140,"Insider Intelligence
4.1
Forecasting Analyst
New York, NY
Employer Provided Salary:$65K

 At Insider Intelligence, we value flexibility and understand everyone's situation is different. For that reason, we are open to hiring either fully remote or in office employees.

We’re hiring a Forecasting Analyst to join our Forecasting Team at Insider Intelligence, the leading provider of research focused on digital transformation.

As Forecasting Analyst you will help clients identify key trends in Insider Intelligence’s core research coverage areas (advertising & marketing, financial services, health and technology across the digital landscape)—as well as help clients make smart decisions about digital marketing and media investments.

You will work directly with our forecasting team to develop Insider Intelligence/eMarketer estimates and forecasts and provide our content teams with insights to help develop reports, articles, press releases, videos and other interactive content as needed.
The Ideal Candidate Is:
Committed to fostering an inclusive culture and values a representative workplace that embraces diversity of thought and experience.
Experienced in quantitative and qualitative data analysis with an innate curiosity around consumer behavior and technology adoption trends
A confident and creative presenter who can translate data-heavy analyses into digestible communications (written and verbal) for internal and external stakeholders
Highly-organized and pays great attention to detail
An independent worker who can move projects through to completion with little supervision
Responsibilities:
Organize and analyze data and qualitative information from various sources related to Insider Intelligence coverage areas (advertising & marketing, financial services, health and technology across the digital landscape), to update or develop models for proprietary eMarketer estimates and forecasts.
Distill quantitative findings into insights and narratives that impact business objectives.
Stay on top of digital and mobile trends.
Collaborate closely with the forecasting team and other stakeholders across content teams to identify new trends and topics that are valuable to eMarketer clients and expand eMarketer estimates and forecasts into those new areas.
Communicate regularly through presentations and written responses within the organization.
Desired Skills & Experience:
Minimum salary: $65k
A strong quantitative background with relevant analytical experience in areas such as market research, marketing & advertising, consumer insights analysis and digital trends preferred
Experience using Excel to analyze data
Ability to communicate clearly, persuasively and cleanly
Salary & Benefits:
Min. salary: $65,000 (dependent on skills & experience)
Medical, health & vision
401k plan with match
Additional benefits including commuter benefits, phone reimbursement, gym membership discounts etc.
If this sounds like your dream job, please apply online and tell us why you're a great addition to our team.

Please note that for all positions at Insider Intelligence, there is an exercise component specific to the role to reduce selection bias in our recruiting process and test how you apply knowledge.

About Insider Intelligence:

Insider Intelligence is the world's leading research company focused on digital transformation. We hire people who are passionate about providing business leaders with actionable data and insights in the areas of digital marketing and advertising, media, retail and ecommerce, financial services, healthcare, and more. Our clients, who rely on our content to make informed decisions, include top global brands within Fortune 1000 companies, as well as smaller firms striving to compete in a digital age.

At Insider Intelligence, we pride ourselves on an inclusive work environment and continuously strive for diversity of thought, identity, and experience while encouraging growth and providing support to team members throughout the organization. Insider Intelligence is committed to corporate transparency through regular business updates and an always-open line of communication. Our employees embody our core values of effectiveness, curiosity, and excellence through iteration, efficient communication, and diversity and inclusion.

To learn more about our culture, people, and the work we do, check out our Instagram (@experience_insiderintelligence) to hear directly from our colleagues what they like about working at II.

#LI-Remote",glassdoor
141,"TriWest Healthcare Alliance
3.0
Data Analyst
Remote

 **Prefer Veteran and Military Families**
Analyzes data by combining multiple data sources and researching various system and healthcare issues in order to develop solutions to issues of low to moderate scope and complexity.

Education & Experience

Required:
o Bachelor's degree in Business Administration, Finance, Healthcare, Information Management or equivalent experience.
o 1 year experience in healthcare analysis, data management or equivalent training or education.
o Proficient in Microsoft Excel.

Preferred:
o Familiarity with Tableau other data visualization tools.
o Proficiency in the use of computer systems, database applications, Microsoft Office, Visual Basic/VBA and structured query language (SQL), and SQL Reporting Services (SRS).
o Experience with business analysis and requirements gathering.
Key Responsibilities

o Compiles, organizes and conducts various performance, cost, budget and/or specialized data analysis to document and identify trends or potential issues.
o Reconciles data and develops explanation of variances as necessary.
o Meets with requestors to get requirements and develop solutions to fulfill various requests (reports, trends, measures, forecasts).
o Maintains responsibility for assigned reports, producing them accurately and in a timely manner.
o Establishes relationship with business owners of reports.
o Responds to customer questions and requests in a timely manner.
o Maintains documentation and ensures all procedures support department and company policies and procedures.
o Works with management to understand and interpret the impact of decisions made by retrieving, analyzing and identifying variations and trends in healthcare data, and communicating the information obtained from analysis.
o Other duties as assigned.
o Regular and reliable attendance is required.

Competencies

Commitment to Task: Ability to conform to established policies and procedures; exhibit high motivation.

Communication / People Skills: Ability to influence or persuade others under positive or negative circumstances; Adapt to different styles; Listen critically; Collaborate.
Computer Literacy: Ability to function in a multi-system Microsoft environment using Word, Outlook, TriWest Intranet, the Internet, and department software applications.
Coping / Flexibility: Resiliency in adapting to a variety of situations and individuals while maintaining a sense of purpose and mature problem-solving approach is required.
Empathy / Customer Service: Customer-focused behavior; Helping approach, including listening skills, patience, respect, and empathy for another's position.
Independent Thinking / Self-Initiative: Critical thinkers with ability to focus on things which matter most to achieving outcomes; Commitment to task to produce outcomes without direction and to find necessary resources.
Information Management: Ability to manage large amounts of complex information easily, communicate clearly, and draw sound conclusions.
Organizational Skills: Ability to organize people or tasks, adjust to priorities, learn systems, within time constraints and with available resources; Detail-oriented.
Problem Solving / Analysis: Ability to solve problems through systematic analysis of processes with sound judgment; Has a realistic understanding of relevant issues.
Technical Skills: Proficiency in the use of database applications and structured query language (SQL).
Company Overview

Company Overview
Taking Care of Our Nation’s Veterans.
It’s Who We Are. It’s What We Do.
Do you have a passion for serving those who served?
Join the TriWest Healthcare Alliance Team! We are On a Mission to Serve®!
Our job is to make sure that America’s heroes get connected to health care in the community.
At TriWest Healthcare Alliance we have proudly been on that important mission since 1996.

For more information about TriWest, please explore our website at www.triwest.com.

Benefits

Benefits

More About Working at TriWest Healthcare Alliance
We’re more than just a health care company. We’re passionate about serving others! We believe in rewarding loyal, hard-working people who are willing to learn as they grow. TriWest Healthcare Alliance values teamwork. Team members work from home or in one of our state-of-the-art facilities. Join our team, fulfill your responsibilities, and you may also be considered for frequent pay raises, overtime opportunities to earn even more, recognition and reward programs, and much more. Of course, we also offer a comprehensive and progressive compensation and benefits package that includes:
Medical, dental and vision coverage
Generous paid time off
401(k) Retirement Savings Plan (with matching)
Short-term and long-term disability, basic life, and accidental death and dismemberment insurance

Equal Employment Opportunity



Equal Employment Opportunity

TriWest Healthcare Alliance is an equal employment opportunity employer. Applicants are considered for positions without discrimination on the basis of race, color, religion, sex, sexual orientation, gender identity, national origin, age, disability or any other consideration made unlawful by applicable federal, state, or local laws.",glassdoor
142,"Montefiore Medical Center
3.6
DATA ANALYST
Bronx, NY
$65K - $91K (Glassdoor est.)

 POSITION SUMMARY:

In this role, the successful candidate reports to the Unified Administrator, Assistant Administrator, and Director of Finance. He/she will apply insights and a variety of analytical techniques to conceive process improvements and develop effective solutions to operational/technical issues. The candidate will operate in a rapid environment that values an entrepreneurial mindset and an applied practical approach to execution. This position is critical to expanding Radiology informatics capability to generate and disseminate analytics and reporting in a timely manner.

EDUCATION AND REQUIREMENTS:

Perform data import, export and manipulation to provide operational decision support
Develop and formalize user specification to address data export, data integrity and reporting needs
Adept at planning and prioritizing work to meet commitments aligned with organization requirement
An effective communicator, capable of determining how best to reach different audiences and executing communications based on that understanding
To qualify you must have a bachelor’s degree and 3-7 years of relevant work experience
Strong analytical/ problem-solving skills, with the ability to grasp and synthesize findings, develop alternative solutions and clearly articulate recommended options
Excellent written and verbal communication skills
Strong interpersonal skills
Proven ability to multi-task with demanding timeframes
Strongly preferred knowledge of programming language such as SQL

Department: Radiology Bargaining Unit: Non Union Campus: MOSES Employment Status: Regular Full-Time Address: 111 East 210th Street, Bronx
Shift: Day Scheduled Hours: 9 AM-5 PM Req ID: 202703
[[filter13]]

Diversity, equity and inclusion are core values of Montefiore. We are committed to recruiting and creating an environment in which associates feel empowered to thrive and be their authentic selves through our inclusive culture. We welcome your interest and invite you to join us.

Montefiore is an equal employment opportunity employer. Montefiore will recruit, hire, train, transfer, promote, layoff and discharge associates in all job classifications without regard to their race, color, religion, creed, national origin, alienage or citizenship status, age, gender, actual or presumed disability, history of disability, sexual orientation, gender identity, gender expression, genetic predisposition or carrier status, pregnancy, military status, marital status, or partnership status, or any other characteristic protected by law.

N/A",glassdoor
143,"WEBTOON Entertainment
4.0
Data Analyst
Los Angeles, CA
$55K - $89K (Glassdoor est.)

 As the global leader and pioneer of the mobile webcomic format, WEBTOON has revolutionized the comics industry for comic fans and creators. Today, a diverse new generation of international comic artists have found a home on WEBTOON, where the company’s storytelling technology allows anyone to become a creator and build a global audience for their stories.
With a massive catalog of incredible digital comics from rising stars on WEBTOON CANVAS platform, and a growing roster of superstar WEBTOON Originals creators, there’s something for every type of comic fan on WEBTOON. With an average of 89+ million monthly active users, and WEBTOON adaptations on Netflix, HBO Max, and other screens around the world, WEBTOON’s passionate fandoms are the new face of pop culture. The company has worked with DC Comics, Marvel Entertainment, HYBE, and many more of the world’s biggest entertainment brands.
Core Responsibilities
Engaging with cross-functional teams (IT, Product, Growth, Marketing etc.) to build data domain subject matter expertise
Contributing to the development and support of data flows/pipelines for different data platforms
Maintain the distribution of daily, weekly and other reports and enhance them.
Manipulate a large amount of data and extract actionable insights using SQL query in a timely manner
Minimum Qualifications
Bachelor's degree or equivalent experience
Masters’ degree in all majors encouraged to apply but optional
1-3 years of experience in data analytics under fast-growing tech start-up preferred
SQL and database experience
Prefer someone who can work PST time zones and fluent in English and Korean

WEBTOON is owned by South Korea’s internet conglomerate Naver. In 2021, Naver acquired webnovel app Wattpad. The move aligned WEBTOON, the world’s largest digital comics platform, with Wattpad, the world’s leading webnovel platform. Together, these storytelling technology platforms reach a combined audience of 166 million people around the world.
Join us and work with some of the biggest artists, IP, and fandoms in comics!",glassdoor
144,"Qualtrics
4.2
Data Analyst - Customer Hub
Chicago, IL
$60K - $84K (Glassdoor est.)

 The Qualtrics XM Platform™ is a system of action that helps businesses to attract customers who stay longer and buy more, to engage and empower employees to do the best work of their lives, to develop breakthrough products people love, and to build a brand people can’t imagine living without.

Joining Qualtrics means becoming part of a team bold enough to chase breakthrough experiences - like building a technology that will be a force for good. A team committed to diversity, equity, and inclusion because of a conviction that every voice holds value, with a vision for representation that matches the world around us and inclusion that far exceeds it. You could belong to a team whose values center on transparency, being all in, having customer obsession, acting as one team, and operating with scrappiness. All so you can do the best work of your career.

We believe every interaction is an opportunity. Are we yours?
The Challenge:
As a data analyst in the Qualtrics Global Customer Intelligence team, you will contribute to our analytical capabilities by creating data products and solutions that will accelerate Qualtrics’ ability to drive insights that turn into action. Develop data structures that bring together customer feedback, product usage and operational data which will strategically advance how Qualtrics measures, understands, improves, and innovates the experiences it delivers to its customers.
What Success Looks Like:
In this role, you will support Qualtrics’ ability to use data to drive insights. You will be part of a growing analytics team that serves our customer service teams with insights that can be turned into action. You will collaborate with data engineering resources to procure and curate data from disparate source systems. You will work with key business stakeholders to develop a deep understanding of the business purpose and definition of our internal data.
Bring your analytical mind, problem-solving skills, and deep expertise in data curation and technical skills to develop data structures and data pipelines that will accelerate our understanding of our customer experiences and business outcomes. If you love solving problems with data, hands on coding, hacking, partnering with cross-functional teams and thrive in a fast-paced and dynamic environment, this position is for you!
A Day in the Life:
Design, develop, and program disparate data sources into intuitive data structures that can form the basis for a broad set of analysis
Interact with cross-functional business stakeholders to understand their questions and issues and formulate approaches for data analysis
Clearly communicate complex data challenges and solutions to business stakeholders
Partner with data scientist resources to develop data pipelines for use in model development and production
Be an internal leader in data analysis by collaborating with data engineering, data scientist, and other analytical resources
Form collaborative relationships with key stakeholders and team members
Qualifications & Requirements
BA/BS degree from a top-rated university
3+ years work experience
At least 2+ years experience in open source programming languages
At least 2+ years experience with SQL and automation of data pipelines
Strong verbal and written skills to present analysis and insights including trends and opportunities to stakeholders across the business
Able to work independently on projects with little to no guidance required
High standard of quality, attention to detail, and professionalism
Preferred Qualifications
Familiarity with survey scripting and data reporting platforms such as Qualtrics is desired
BA/BS degree in STEM or other quantitative discipline
Qualtrics Q-mmunity:
We are proud of the community that has developed at Qualtrics. Every day it becomes more robust and, along the way, it matures and develops us into a better team through education, focus, advocacy, and fun. It is a solidifying piece of the #OneTeam mentality that we operate with.
The Q-mmunity is essentially a mix of the Q Groups, our Corporate Social Responsibility groups, and other social groups. These groups include but are not limited to MosaiQ, Q Pride, Q&Able, QSalute, and Women's Leadership Development (WLD). Take a deeper look at our Q-mmunity here.
Location
While we are optional-remote for the time being, Qualtrics is moving towards a hybrid model where employees will split their time between home and office work each week.",glassdoor
145,"Softnice Inc.
4.0
Data Analyst
Remote
Employer Provided Salary:$70K - $80K

 Verbal and written communication skills, problem solving skills, customer service and interpersonal skills.
Basic ability to work independently and manage one’s time.
Basic knowledge of database management software.
Job Type: Full-time
Pay: $70,000.00 - $80,000.00 per year
Schedule:
8 hour shift
Experience:
SQL: 1 year (Preferred)
Work Location: Remote",glassdoor
